Source File,TF-IDF Vector Index
A-J_stopword_clean.xlsx,176
A-J_stopword_clean.xlsx,177
A-J_stopword_clean.xlsx,178
A-J_stopword_clean.xlsx,179
A-J_stopword_clean.xlsx,180
A-J_stopword_clean.xlsx,181
A-J_stopword_clean.xlsx,182
A-J_stopword_clean.xlsx,183
A-J_stopword_clean.xlsx,184
A-J_stopword_clean.xlsx,185
A-J_stopword_clean.xlsx,186
A-J_stopword_clean.xlsx,187
A-J_stopword_clean.xlsx,188
A-J_stopword_clean.xlsx,189
A-J_stopword_clean.xlsx,190
A-J_stopword_clean.xlsx,191
A-J_stopword_clean.xlsx,192
A-J_stopword_clean.xlsx,193
A-J_stopword_clean.xlsx,194
A-J_stopword_clean.xlsx,195
A-J_stopword_clean.xlsx,196
A-J_stopword_clean.xlsx,197
A-J_stopword_clean.xlsx,198
A-J_stopword_clean.xlsx,199
A-J_stopword_clean.xlsx,200
A-J_stopword_clean.xlsx,201
A-J_stopword_clean.xlsx,202
A-J_stopword_clean.xlsx,203
A-J_stopword_clean.xlsx,204
A-J_stopword_clean.xlsx,205
A-J_stopword_clean.xlsx,206
A-J_stopword_clean.xlsx,207
A-J_stopword_clean.xlsx,208
A-J_stopword_clean.xlsx,209
A-J_stopword_clean.xlsx,210
A-J_stopword_clean.xlsx,211
A-J_stopword_clean.xlsx,212
A-J_stopword_clean.xlsx,213
A-J_stopword_clean.xlsx,214
A-J_stopword_clean.xlsx,215
A-J_stopword_clean.xlsx,216
A-J_stopword_clean.xlsx,217
A-J_stopword_clean.xlsx,218
A-J_stopword_clean.xlsx,219
A-J_stopword_clean.xlsx,220
A-J_stopword_clean.xlsx,221
A-J_stopword_clean.xlsx,222
A-J_stopword_clean.xlsx,223
A-J_stopword_clean.xlsx,224
A-J_stopword_clean.xlsx,225
A-J_stopword_clean.xlsx,226
A-J_stopword_clean.xlsx,227
A-J_stopword_clean.xlsx,228
A-J_stopword_clean.xlsx,229
A-J_stopword_clean.xlsx,230
A-J_stopword_clean.xlsx,231
A-J_stopword_clean.xlsx,232
A-J_stopword_clean.xlsx,233
A-J_stopword_clean.xlsx,234
A-J_stopword_clean.xlsx,235
A-J_stopword_clean.xlsx,236
A-J_stopword_clean.xlsx,237
A-J_stopword_clean.xlsx,238
A-J_stopword_clean.xlsx,239
A-J_stopword_clean.xlsx,240
A-J_stopword_clean.xlsx,241
A-J_stopword_clean.xlsx,242
A-J_stopword_clean.xlsx,243
A-J_stopword_clean.xlsx,244
A-J_stopword_clean.xlsx,245
A-J_stopword_clean.xlsx,246
A-J_stopword_clean.xlsx,247
A-J_stopword_clean.xlsx,248
A-J_stopword_clean.xlsx,249
A-J_stopword_clean.xlsx,250
A-J_stopword_clean.xlsx,251
A-J_stopword_clean.xlsx,252
A-J_stopword_clean.xlsx,253
A-J_stopword_clean.xlsx,254
A-J_stopword_clean.xlsx,255
A-J_stopword_clean.xlsx,256
A-J_stopword_clean.xlsx,257
A-J_stopword_clean.xlsx,258
A-J_stopword_clean.xlsx,259
A-J_stopword_clean.xlsx,260
A-J_stopword_clean.xlsx,261
A-J_stopword_clean.xlsx,262
A-J_stopword_clean.xlsx,263
A-J_stopword_clean.xlsx,264
A-J_stopword_clean.xlsx,265
A-J_stopword_clean.xlsx,266
A-J_stopword_clean.xlsx,267
A-J_stopword_clean.xlsx,268
A-J_stopword_clean.xlsx,269
A-J_stopword_clean.xlsx,270
A-J_stopword_clean.xlsx,271
A-J_stopword_clean.xlsx,272
A-J_stopword_clean.xlsx,273
A-J_stopword_clean.xlsx,274
A-J_stopword_clean.xlsx,275
A-J_stopword_clean.xlsx,276
A-J_stopword_clean.xlsx,277
A-J_stopword_clean.xlsx,278
A-J_stopword_clean.xlsx,279
A-J_stopword_clean.xlsx,280
A-J_stopword_clean.xlsx,281
A-J_stopword_clean.xlsx,282
A-J_stopword_clean.xlsx,283
A-J_stopword_clean.xlsx,284
A-J_stopword_clean.xlsx,285
A-J_stopword_clean.xlsx,286
