Feature,TF-IDF Importance
every,7.657950265857698
man,7.650759655610592
lebanese,7.649528441254531
jordan,7.645359941402711
white,7.62663746613161
condition,7.6120014367330935
trouble,7.601900654288032
concern,7.594739466635421
social,7.590216119626456
story,7.588763764708854
wck,7.584883930720712
york,7.561515083106452
write,7.552703147445292
immediate,7.524517174890607
position,7.518094547335635
sign,7.51451600414819
five,7.503384878317101
reader,7.4795309496008295
second,7.4776153337371065
cease,7.462524907421344
receive,7.460513921936915
a,7.45671750822683
setting,7.416203140752768
look,7.412300054975138
30,7.409022404102679
agree,7.403039372089026
mode,7.366742855378023
grow,7.361906922151362
policy,7.349993402732663
abbas,7.3491968360701305
fighter,7.340047340154124
javascript,7.317790388334364
andlog,7.317790388334364
intoyour,7.317790388334364
browser,7.317790388334364
subscribe,7.317790388334364
log,7.317790388334364
orsubscribefor,7.317790388334364
israelis,7.304215682728469
hand,7.295803192807499
major,7.2798946723783375
mother,7.2711638144128665
confirm,7.252475820028581
sea,7.246895717550576
eight,7.210117836903468
criminal,7.171983674660056
yet,7.171304788496611
prevent,7.160064247343665
commander,7.157506447559272
qatar,7.143325471857686
met,7.138576609104155
jihad,7.132880274613482
conduct,7.1081471582382525
egyptian,7.101725131634166
jazeera,7.098643617157235
famine,7.077550328779012
message,7.066819757713465
deliver,7.06308370038554
line,7.062175377868824
involve,7.059390567916047
press,7.056216394621996
express,7.052272024040029
water,7.0451376458842105
risk,7.043325332904463
described,7.020147283953897
terror,7.018663143509946
within,6.991589436585974
address,6.964728894334458
son,6.950307431267047
spokesman,6.942613121283815
justice,6.917947473663307
towards,6.898527428467066
outside,6.893870180372944
destroyed,6.8713624967163645
speak,6.858776476088847
comment,6.854462796048739
encampment,6.847079087626758
condemn,6.830180310296883
commit,6.826514772249691
road,6.806419321769913
european,6.745512071158278
ship,6.735260643480609
rescue,6.729589091099218
diplomatic,6.7268089077007795
gvir,6.716627559896941
journalist,6.710875412464814
2,6.708906557763842
demonstration,6.705782038941691
festival,6.7043243597309266
suffer,6.680661669003744
10,6.6705521930109954
name,6.667002755599225
shifa,6.662594979187057
crisis,6.660407305194724
movement,6.647348421004047
send,6.588336936690126
town,6.580423840952633
free,6.572557771959578
able,6.570137099620401
inside,6.566234024119622
ongoing,6.558665690872734
early,6.5414623247073
western,6.532285609391821
gunman,6.5221048613062065
men,6.514570204343003
holocaust,6.506277093718979
population,6.485731544617026
suspect,6.471125079926066
hamaswar,6.4637983479809265
lose,6.462784820437949
aim,6.455668643780852
center,6.436866312426494
mount,6.431436850016523
local,6.414728608342799
join,6.4107295301304426
power,6.39526027007471
protect,6.389273337687895
reporting,6.386712104207554
good,6.372046684883484
block,6.35477837756982
x,6.349674226947021
abu,6.349059752516464
result,6.348120554670214
rise,6.347574603994576
source,6.346116385394514
citizen,6.334949198123594
flag,6.310078227597396
oct,6.277586664985252
create,6.277186761762854
speech,6.274806521567685
london,6.257854755630101
jews,6.254564834585279
organisation,6.249862792995744
charge,6.234247781485227
tunnel,6.227728506861239
hope,6.226888896666176
delivery,6.222631309710245
scale,6.218336753638072
turn,6.207732234584794
british,6.204283326452249
fear,6.193997004344617
mark,6.187148514226284
spokesperson,6.186548333493888
feel,6.182814816976676
today,6.176352342309447
warrant,6.1742437421046485
exchange,6.165618345208709
share,6.161439581989432
never,6.151349395240399
recognise,6.14276564986213
current,6.125181025735837
rule,6.10209867167765
escalation,6.093977561788062
present,6.0803996232433315
significant,6.080165347164515
tank,6.078619578753539
measure,6.064816216927417
captive,6.051715372799593
push,6.0478129821896065
spoke,6.033705423080167
re,6.027219316013716
victim,6.006277039186445
matter,5.999599519431008
term,5.978051375248208
main,5.973055721510607
reject,5.971717915044214
coalition,5.965918106532378
important,5.963482633250543
due,5.948569278456667
focus,5.948200540238579
keep,5.948127452679803
car,5.94626399351001
drop,5.923358125536683
possible,5.918316136252102
gallant,5.904760835692723
red,5.8879680911401255
process,5.876794411134915
additional,5.874130732227797
director,5.854956976984785
tent,5.8469327095808366
great,5.8413225888452365
committee,5.828690102290715
living,5.82169000695634
serve,5.787965561412015
sanction,5.786681145821553
street,5.774657413289764
future,5.7663765276799905
destruction,5.7656112701407825
saw,5.76408917716623
moment,5.761899174756472
seek,5.754323732069999
scene,5.750271988001073
consider,5.748473501659952
assistance,5.729886085788594
love,5.72933859561885
achieve,5.715208090859291
mean,5.712302916670627
3,5.702641596914671
ensure,5.695855922574104
friend,5.687381458853422
claimed,5.686447096531061
anti,5.6852378631531355
together,5.681456688993752
away,5.6681909498902705
negotiation,5.660325553318689
4,5.641357498139059
big,5.641277419050602
ceremony,5.6358633564279215
100,5.634816880995692
spain,5.634405165850201
zone,5.6302333243882225
raise,5.62165933927862
haredi,5.610073332750568
prosecutor,5.608645789241468
decide,5.596271750540456
word,5.586098237394188
different,5.575081805785292
evidence,5.573927707415042
halt,5.573593886156504
terrorism,5.5731575572135625
strong,5.5681880878696735
reportedly,5.5622101089961635
previously,5.527079566103727
dr,5.513116958463951
view,5.506786037416019
behind,5.497552576706739
play,5.49084513010206
threaten,5.484440798729806
ramadan,5.481342443025412
nearly,5.48078157306567
activity,5.479531207666405
footage,5.473774140526257
almost,5.473290043864187
permanent,5.472428185819572
find,5.465281877250133
level,5.461261224252066
might,5.457149844937976
something,5.4310214672219645
co,5.431015073638986
november,5.4228473018821415
jenin,5.419565455110162
flee,5.4144335284951
leadership,5.409153159817393
mission,5.402599735449453
deadly,5.383132943670128
temporary,5.381953153009039
direct,5.381494361619905
travel,5.370867479231258
company,5.35483101675499
safe,5.350153489832894
role,5.33735080622968
victory,5.3373322916933805
knesset,5.333295056210955
bill,5.323789928232006
small,5.319803766882742
mdash,5.318184358466204
harm,5.316165091744921
ireland,5.3098822132175085
arrive,5.301484392904337
publish,5.299030575017288
game,5.2944203255485816
murder,5.294117277654326
seize,5.290121071720966
twitter,5.289087874761618
mediator,5.286939695017319
columbia,5.279561962796268
15,5.27729038245454
department,5.2755486533666005
m,5.265353389817627
village,5.23492215331256
goal,5.231518475989176
younis,5.227801356931238
interview,5.2056162510376485
draft,5.197923664667594
trump,5.192380163928894
antisemitism,5.191702816640436
young,5.187633590978208
shoot,5.181381477792468
college,5.176578917637093
key,5.17611537945003
father,5.175421398704728
tell,5.156872515038403
toward,5.145423829745127
union,5.1359453510051205
heard,5.13256784017693
defend,5.125780786232035
route,5.124912852360353
clash,5.1181776826669125
40,5.11567801775211
seem,5.109201160881413
according,5.106923489582011
safety,5.102146676916948
tie,5.080343162929244
whose,5.073063903957471
majority,5.057498420090234
centre,5.0461387551590375
special,5.028457304665209
ukraine,5.026226161525619
ambassador,5.024441250599955
wing,5.019744120354945
immediately,5.013776567142458
infrastructure,4.998373527045519
opposition,4.987825270121817
idea,4.985437120987512
everything,4.981640850202106
fail,4.975810428670452
ahead,4.973621172505062
facility,4.958496892722785
casualty,4.95607527958881
request,4.941903657561189
13,4.9398635516325475
though,4.928796772048053
aqsa,4.923968483728139
20,4.917687219467973
activist,4.910953865890863
besiege,4.902547374455056
identify,4.898179931343506
dc,4.891999026246908
review,4.880629520153684
consulate,4.866597502440341
figure,4.861382165177243
challenge,4.857148288922352
it,4.853798548125519
civil,4.83181832715487
secure,4.828525398666665
suspend,4.8258203142156315
likely,4.796987681331119
really,4.79471911717839
wait,4.78818526329843
film,4.786468849591856
patient,4.779042833924295
muslim,4.7760845503202
occupation,4.76609046674611
serious,4.764216520803932
resistance,4.7590026387868845
series,4.756045930078681
truce,4.748897167559049
little,4.7480038897093655
history,4.744412334165654
solution,4.731066928489101
enemy,4.726141468956719
note,4.721977028375548
kingdom,4.71881476897485
daily,4.718401028117538
understand,4.717872325430799
transfer,4.713587380404095
on,4.708640662018534
independent,4.707814202016958
heavy,4.70687604177059
evacuate,4.705015134035521
africa,4.702917494142693
allege,4.70128349211233
david,4.698743477232719
image,4.675745534956577
germany,4.674209696652354
brought,4.673608438701344
nearby,4.667588735531068
mostly,4.664173334585701
representative,4.650566266431627
offer,4.647990251311098
pier,4.647922805023438
forward,4.63550782848472
guard,4.631038374017898
militant,4.624498481367963
syrian,4.6235430314492225
responsibility,4.620792958477302
price,4.620639833297389
minute,4.61800026502762
ready,4.616904532764372
especially,4.61556129751411
legal,4.613085160191717
cut,4.612646778473708
half,4.612590176852357
brother,4.60664636129035
lorry,4.597578722389115
cover,4.597084581266503
field,4.58599338188327
expert,4.581481821677183
currently,4.580873817357813
although,4.580096948842376
ruling,4.578314666925834
escalate,4.57609141415479
best,4.576023939089488
remains,4.575739475789671
front,4.574775449610689
meanwhile,4.573411852492272
information,4.572572592050886
destroy,4.5704993114516554
damascus,4.569776132090587
always,4.567168657110704
experience,4.5660363338222805
emergency,4.559944639351126
suggest,4.5496183538361485
mass,4.547344259792472
complete,4.545934121204359
crowd,4.545352906038186
throughout,4.535005063812189
deny,4.534660323192536
regional,4.526698511565902
massacre,4.518999662780503
recently,4.514581911405534
pause,4.514292377747772
round,4.512327553334685
cost,4.508923320572372
list,4.504616271162808
bomb,4.498990918136983
impose,4.495457525626301
hunger,4.491598374889664
voice,4.487703113708987
12,4.4871767328629595
charity,4.487126171017652
fuel,4.4809322515730745
regard,4.478772530362142
bad,4.477045332699379
devastate,4.4689626712907415
overnight,4.461821635563817
conference,4.4610260519778375
18,4.438923885489022
promise,4.421256401210908
tehran,4.411689072786666
freedom,4.405066267471897
criticism,4.400169362027268
demonstrator,4.398995721087021
ten,4.397033603103753
retaliation,4.390975891138543
heart,4.389166049269745
24,4.388505869855719
nuseirat,4.388403272183786
person,4.377482471609312
icj,4.374393389454413
announcement,4.373600977314677
reporter,4.372696346915048
34,4.371962655565558
oppose,4.369622346923129
fact,4.367128562600908
benny,4.360072105287515
funding,4.351332083201431
network,4.350715418714762
respect,4.345001634280661
real,4.337097034911152
insist,4.330041987575029
fund,4.329433120200433
struck,4.328546879072146
interest,4.303409864810043
capital,4.297506383947387
letter,4.29382813736915
longer,4.291839459941666
gen,4.28881531544283
watch,4.2883250938036035
prison,4.282622786707697
form,4.277124999357208
iraq,4.277103412877491
stage,4.276324434420769
ban,4.2562470339810385
soon,4.255320972108685
25,4.2549280154637
blame,4.253053058317002
avoid,4.249470411575844
walk,4.248962236678415
complex,4.2482449011897385
5,4.245690681443225
violation,4.241140762717073
he,4.234862358481089
backed,4.234460922148633
difficult,4.22159911938112
invasion,4.217152148686279
impact,4.217139791140162
sent,4.215018637716895
establish,4.213193426494906
approve,4.207280695005704
antony,4.1920910435860765
prepare,4.188988280607597
russia,4.187591215631546
read,4.184860721320086
coast,4.170947177010333
14,4.168856556390995
music,4.167245645333351
meet,4.165717074141672
fall,4.1638375730676795
doctor,4.157315278863317
declare,4.156118576653972
gather,4.149710402359331
congress,4.147056746569515
relation,4.146394003007815
light,4.1448306938136525
often,4.143552649422795
critical,4.136480544997344
govern,4.1312815042255036
approach,4.129444313370235
explain,4.127284852094749
remove,4.12648988796323
entire,4.126219902890744
third,4.125176789598451
wave,4.11955263911719
amount,4.119421733720937
command,4.106131909544456
8,4.105229661655879
kitchen,4.104195097331947
mohammed,4.098014703370116
care,4.094453165538039
9,4.092409073602842
norway,4.088737935251536
reason,4.083095952267732
11,4.08133470697066
gazan,4.078894676057091
link,4.059104687040252
total,4.058529357639508
2023,4.057023005311333
record,4.0559344983657475
partner,4.053590846476967
attend,4.052277514734017
pij,4.050467362172181
let,4.049887906100309
society,4.041136852611662
solidarity,4.038440516983975
accept,4.034011873037647
eliminate,4.019860810705836
reuters,4.017679028108565
golan,4.017111297395891
yoav,4.015879456499434
surround,4.006549965639764
balah,4.003090287777969
miss,3.995450014314824
lapid,3.9926097759529164
pass,3.9919585410270755
unprecedented,3.98800071826456
led,3.979214001569819
break,3.97801211274897
study,3.9769729469838833
lack,3.9717018567395175
discus,3.9707714445852704
smotrich,3.9706332935754194
win,3.96505496127478
airport,3.958475186912929
republican,3.955000546551301
weekend,3.9530417246404412
individual,3.9446483731427398
responsible,3.9444493360056456
welcome,3.9434289788594867
contact,3.9433494143623773
investigate,3.9418996217247178
alive,3.9364490280944318
combat,3.933561776751486
radio,3.9275499731003998
arabic,3.923382657986788
thought,3.9215279565851846
ultra,3.9117130690735378
nuclear,3.901337772154689
stay,3.8999314885303886
everyone,3.8854555646740354
require,3.8815763626628814
hard,3.877536306095224
june,3.8767386828190245
com,3.8747349389275407
enough,3.871887497514114
programme,3.8708133908271343
orthodox,3.8684795767975477
mosque,3.864844778234238
deir,3.8613259794436
instagram,3.861228575767784
bombardment,3.8589470130542436
nothing,3.8588353418108787
pay,3.855429573209898
45,3.849759774781547
planning,3.8460917307460916
haniyeh,3.838844342457274
survivor,3.836212243818788
facebook,3.832213176933963
phase,3.832073464342967
detail,3.8302715024348672
entry,3.8296033362734434
battle,3.821772539803369
50,3.8189725736026663
economic,3.808675434338377
january,3.8065438078187523
location,3.8049274211447495
rally,3.8043390420216614
treatment,3.8036535043963373
ever,3.7987914812667807
injury,3.7984572439948145
22,3.787928778872577
prompt,3.7873846080733253
global,3.779238075970429
candidate,3.7764174044152967
mahmoud,3.7754422649715247
anything,3.771635873443647
35,3.7625954840454914
celebrate,3.7612813080581424
option,3.7556928548390647
engage,3.7553833726998764
update,3.7507012638938413
annual,3.7499504369839256
allegation,3.7483375646336254
program,3.7396125228883386
eastern,3.731219996227389
project,3.730567942332524
instead,3.729567289774081
sought,3.7282242621269823
gazans,3.726296141703202
various,3.7252572912532482
france,3.724929483421403
delegation,3.72382261036411
treat,3.7128013126438106
development,3.7093009362302096
estimate,3.705901069688321
kibbutz,3.7051699479708167
hostility,3.7027301882392187
saudi,3.701254630055735
equipment,3.6955900821780396
relationship,3.695091064551079
jabalia,3.6944841825175376
scotland,3.693750945355686
6,3.690866975828027
expand,3.6898268452307157
stress,3.679445887772023
33,3.674551582081529
hagari,3.6741515242616862
lot,3.673971251733382
repeatedly,3.6648604784625944
failure,3.663203982058613
similar,3.657166717653807
kidnap,3.655580213901549
ms,3.6514457754934115
sale,3.651297565206699
maintain,3.650832893800147
kirby,3.6440953653925496
manage,3.6340843738857695
publicly,3.633996154217764
represent,3.6302352109545923
zionist,3.6295058220262466
253,3.6278690062876855
kind,3.621857097365619
less,3.6158806454041477
previous,3.607599832304648
locate,3.604994202635413
either,3.6035618415742228
build,3.603501386241664
chant,3.5930000226562027
period,3.5884062571248414
violent,3.580254609143009
alongside,3.571020948088813
port,3.5692525535581665
rather,3.566173994701552
propose,3.5632663788799808
31,3.5629795050434248
via,3.562411763477249
deep,3.5599009703046045
relief,3.5596725762978316
door,3.559653269904924
turkey,3.5549117322271244
withdrawal,3.5435350884112693
democratic,3.534435282460366
holy,3.5214418838970256
green,3.5189192461758982
500,3.5134900311845176
neighborhood,3.513461375643547
300,3.51242160458927
photo,3.5085790358895537
trip,3.505141228355279
unity,3.5002854578083316
sound,3.499313806983285
guterres,3.4984304113087865
argue,3.497467986938091
intense,3.497059457430322
eurovision,3.4968163585653014
course,3.495477773030389
baby,3.4876496815231333
problem,3.481916570775807
affair,3.4772400192906323
warning,3.477140906466418
recognition,3.470076014824082
eu,3.468862410341348
religious,3.458322663730709
resume,3.456473293678314
19,3.456257266588739
short,3.455663633756528
consequence,3.451940802739794
picture,3.450631221307681
sheikh,3.4480542857790453
shalom,3.4467591186817312
trade,3.443282044382796
establishment,3.4430567980291578
statehood,3.442617113323651
bet,3.4365230306671504
score,3.434593068609143
21,3.4270835920362375
compound,3.4212710889866664
parliament,3.420074273993042
el,3.414968220329754
museum,3.4143858377839464
refuse,3.4113731229610718
drive,3.4100326463481454
operate,3.408334494527353
host,3.4062458036951067
channel,3.4061480909682538
potential,3.405262630114905
pas,3.4041415689909384
dangerous,3.399686721912457
necessary,3.397103546185653
harris,3.3962275850667387
quickly,3.394531698336585
poll,3.3887194068790456
debate,3.387740120665193
whole,3.387361764452441
de,3.376568365295272
cameron,3.376094170245261
opportunity,3.375510521129924
answer,3.373466531267074
yemen,3.3730940575788524
battalion,3.368151217818173
kerem,3.3673754098519018
song,3.363638663835022
reduce,3.363094688177517
possibility,3.35999599410203
shield,3.356828092892583
intend,3.35672651836543
age,3.3557699088222233
flight,3.3493536123322785
abuse,3.343854295383757
faction,3.3404421060328695
separate,3.3400775583525464
decade,3.3397221690748378
december,3.3389392353165457
pull,3.3324844550659383
outpost,3.3283535292809083
but,3.3282337562797766
detainee,3.3271398583400162
struggle,3.3206424697890395
lord,3.3202720041288654
judge,3.3179681260219054
station,3.3141725079922506
commitment,3.3121963641107373
spark,3.306111191346085
based,3.3011029812466064
more,3.3003234220393423
riot,3.295735456897516
toll,3.29560863914322
grave,3.293794628749465
handle,3.2852517409315714
status,3.2831892750811367
reflect,3.2827116727684404
hop,3.2816540593402923
built,3.2800877086581326
cairo,3.2785321009088384
reality,3.271436041885168
refer,3.2677188824734773
explosive,3.264768252342245
embassy,3.2645234659712585
cite,3.2568275761235936
directly,3.253311904645167
division,3.2532968924890944
largely,3.251194978166763
all,3.2508295798693623
eye,3.247068733537048
anyone,3.2393859592305927
sinwar,3.2355168520324815
starvation,3.232797245708378
deputy,3.231120050728213
ve,3.2310703530348674
multiple,3.2305816016381
february,3.2273096241810784
girl,3.2265010666786798
supreme,3.2231205086181
lawmaker,3.2209053206107567
increasingly,3.2200598236203875
nine,3.218051522075628
aircraft,3.217063920200456
learn,3.2162674320700706
hearing,3.2128632433050743
diplomat,3.210812440337793
restore,3.2066312961760124
out,3.206127625568324
c,3.2056581648205085
mile,3.1985472226769143
huge,3.197871900901135
parent,3.1973328432149164
mohammad,3.1942705097705173
innocent,3.1923620898793974
states,3.1911823476233643
academic,3.190732000622732
politician,3.190082018736432
trigger,3.189642585776049
joint,3.18714418651422
vowed,3.185235795494616
intercept,3.17897675580991
daughter,3.1736083336052525
afternoon,3.1708476625681747
defeat,3.170761408059654
america,3.1704635145295565
self,3.167362270242694
presence,3.161951988067483
supporter,3.1611274895933743
california,3.1601956333761327
save,3.157007447725368
2022,3.153620996734254
contribute,3.1475012677457572
temple,3.142728257896811
criticise,3.1420867184580943
low,3.1329201236832303
effect,3.1271636017647335
initiative,3.1265660243598274
isfahan,3.1260804964792017
china,3.125101463134162
powerful,3.1244486087294567
date,3.123534806699879
document,3.1228679653627593
shin,3.1213017825162717
captivity,3.120460192637651
severe,3.1172243927119143
subject,3.116052156947191
export,3.1146484136866106
opening,3.1143584360848084
particularly,3.1117823884368825
daniel,3.104104415733288
hebron,3.1029717192999744
felt,3.0954853696824007
mistake,3.090236739433546
labour,3.088481372969827
limited,3.087399785528894
ismail,3.0844134420680445
airstrikes,3.084102933127718
detention,3.0825795178669235
400,3.0804870360592704
corridor,3.0798964948501277
money,3.0776192986590103
meal,3.076540170855505
caught,3.0753797729678385
rest,3.074358422573711
fully,3.0729018220013065
qatari,3.0726053113591774
discussion,3.0704807688634004
broke,3.066775478726771
table,3.065388947839576
finance,3.065316701852185
irgc,3.0621485298066946
jew,3.0536536296783616
divide,3.0452033721027716
