Feature,TF-IDF Importance
carried,6.445887702191011
early,6.42523391943589
confirmed,6.3981368967884835
story,6.382377483655115
body,6.352594163614191
wounded,6.3435351533588324
event,6.328308337215093
x,6.299742848264306
comes,6.29600486620383
backed,6.281086580737229
abu,6.281080695285205
plans,6.2728050754628875
trying,6.268565477824884
hamaswar,6.266848875470693
festival,6.247405624923529
vote,6.237002991281608
close,6.234971614202522
allies,6.229692755865257
reporting,6.219019543976137
side,6.212149194696642
unit,6.194269108851629
local,6.1800523789847235
british,6.145976500572758
london,6.143533816748849
today,6.132654912282757
remain,6.122547236842974
never,6.109798421184449
spokesperson,6.109275238855234
oct,6.093089038823383
case,6.088232375765749
deaths,6.07635073236402
population,6.061597698984145
significant,6.044111573644823
adding,6.04192938924588
current,6.039934257586755
crisis,6.028293557094126
lives,6.025123115219951
system,6.017370070059509
scale,5.9910349305464194
spoke,5.9870607138427925
escalation,5.976042504609284
calls,5.9428223113316
growing,5.93603929544122
important,5.926202803368388
targeted,5.911603125112996
possible,5.906664625515562
went,5.901244191776991
due,5.882705345106896
gunmen,5.881929016300523
gallant,5.881048927379943
speech,5.866381442125093
coalition,5.865038937788297
using,5.855499513585606
additional,5.849422943234254
become,5.845081364037841
main,5.844697622161437
red,5.844239178997832
threat,5.825098781417769
allow,5.8242110965168
son,5.8233770783117205
raid,5.802907242762745
living,5.802399963588004
fighters,5.799106828052171
elections,5.789210587525558
policy,5.788035812217394
encampment,5.77963681985813
conditions,5.778545190132343
movement,5.776109692073062
free,5.742466073858871
needs,5.740135082972636
line,5.731651431117193
saw,5.724777464803468
making,5.7219581482939335
continues,5.721516656649154
future,5.7031236257603055
destruction,5.691523705046429
assistance,5.673586081833281
urged,5.661980949220014
anti,5.6580250458713985
together,5.6498507472874255
away,5.644713571674341
election,5.642662496265901
involved,5.63811332414825
prevent,5.627590180525177
3,5.62166330813546
claimed,5.620165088769013
known,5.610316451159381
hospitals,5.6050067126819565
believe,5.596260760950864
risk,5.583022206742031
refugee,5.581991507557915
parties,5.574992606720029
100,5.5736861604827075
journalists,5.566664245350004
different,5.550356003305289
town,5.539332720831945
center,5.536214456178075
reportedly,5.535559626933797
4,5.526547732137518
provide,5.5178383182127355
terrorism,5.514045005959955
committee,5.507784556458306
parts,5.505034467409158
power,5.498805157595589
targets,5.4974737347270635
previously,5.49550664318325
evening,5.488860300178255
dr,5.486958259262068
visit,5.479796597657555
almost,5.478426150034364
director,5.475751773943079
given,5.470021582593264
footage,5.462793078159205
negotiations,5.461859132307314
spain,5.461675573302981
might,5.447212648201292
evidence,5.442572711563806
behind,5.441959819119189
speaking,5.436420092968058
process,5.435784475235378
warning,5.432985269614317
nearly,5.422411818585092
issued,5.420051999764443
something,5.416810863294814
actions,5.411135249974599
co,5.40498002430981
damage,5.38612849021103
sides,5.38485444428055
permanent,5.3842444906354965
condemned,5.3785433536703895
demands,5.375535929859661
november,5.372288136109056
press,5.370870762514574
jenin,5.36862382560417
leadership,5.35459067567868
showed,5.345924632542539
safe,5.319714178857484
commander,5.315795316661247
ramadan,5.312361202698244
deadly,5.31046754400596
position,5.30474710395109
temporary,5.281061688433265
mdash,5.274181408362157
knesset,5.270999469247745
needed,5.268172135441681
exchange,5.265025550149271
road,5.261681060959839
twitter,5.255090678411414
service,5.246588579606694
prosecutor,5.239591622246295
change,5.2224709237451075
included,5.202020143010147
wrote,5.196769415928672
committed,5.193866682904292
15,5.192334826742242
ireland,5.187923469714592
entered,5.186531149156286
send,5.186120195406272
facing,5.184605503019826
victory,5.178227098914337
sanctions,5.1772445781194945
columbia,5.168687623649605
reach,5.165721198904119
antisemitism,5.163543796007674
hope,5.158745359033653
bill,5.157058623587812
clashes,5.145845123576544
younis,5.145656576373922
department,5.130605700348904
measures,5.126372535359971
trump,5.126040592735041
warrants,5.1165308453436245
vehicles,5.114244446922784
toward,5.109115620207317
settlement,5.10011247933052
expressed,5.0964192483337145
heard,5.094997109595789
matter,5.092136760620986
site,5.090878347798151
key,5.082784448849131
officer,5.081988269993778
safety,5.078072821593981
message,5.072459551937556
father,5.065963376826367
published,5.06403483500974
whose,5.04799489415665
40,5.029569104903879
vehicle,5.020666143607003
leading,5.014769518768284
wanted,5.007366780547104
union,5.006911459775037
role,4.993861669614407
casualties,4.9772809403502505
majority,4.976989202151522
everything,4.964505976429744
ukraine,4.9621796211346325
protect,4.961075453536246
good,4.952831883040245
events,4.9462864470957
immediately,4.944148781516742
moment,4.943415080939012
ensure,4.941896037910631
carrying,4.937987211799227
special,4.924179684962504
wing,4.920402665148479
opposition,4.913571395670191
give,4.905512240098206
ahead,4.904747722510159
continuing,4.901009429572981
campuses,4.895770130318689
suffering,4.88498381402969
though,4.879888257457314
13,4.873429043575686
ship,4.863432870118218
aqsa,4.856670776717457
lost,4.853919402757428
citizens,4.840793886123405
small,4.829196291562382
include,4.827004740723826
started,4.824782703037983
concerns,4.823310462914425
consulate,4.8192677806804785
hold,4.788373896437473
interview,4.775490703283382
rescue,4.766417956368368
coming,4.7614968024277164
infrastructure,4.753393357589389
20,4.752376866928183
haredi,4.734415258185444
shooting,4.730495742483284
received,4.729295555500547
likely,4.728447710481954
serious,4.726486793359333
civil,4.723659764505771
series,4.7216771313268335
mission,4.717634562950196
resistance,4.711415959089104
occupation,4.707739377008464
history,4.703948543931269
lead,4.697582666259734
happened,4.6874102519574095
truce,4.686046898705362
little,4.685673983828496
act,4.681305970229043
settlements,4.678334926789948
victims,4.674237115380537
communities,4.67294971759026
affairs,4.669268307136762
keep,4.655662861555657
besieged,4.650007709961614
david,4.649247843999033
nearby,4.6444919714720765
sheltering,4.642534878195601
really,4.64117537670432
address,4.639556201091301
africa,4.63819256511577
dc,4.635451909005516
brought,4.630375052979521
ceremony,4.627620115869192
heavy,4.624055272702032
halt,4.623294729637899
daily,4.603746159786392
targeting,4.597460683834428
half,4.593684014676825
meanwhile,4.592959251625292
begin,4.585102073074154
independent,4.582235363589297
claims,4.582208004876697
effort,4.579514747408874
although,4.57269180189298
pier,4.568995377511075
mostly,4.56735513289997
always,4.5656589925321835
fight,4.564480836469935
damascus,4.557413982678531
currently,4.556460275559252
allowed,4.555476586616887
legal,4.554332215160217
especially,4.544507802018407
young,4.542685462595311
best,4.542256754351954
college,4.5377498644040495
germany,4.535199097140482
syrian,4.52050700987964
information,4.514430556599277
agreed,4.501431201590169
remains,4.495424921143926
ambassador,4.487856454185141
12,4.4862532725644275
rejected,4.481139028500492
ready,4.480905472723885
regional,4.473226166007002
kingdom,4.4710843573820815
recently,4.465117361460357
throughout,4.465047390986193
increase,4.464449133174819
find,4.45700729190441
happen,4.456019573915591
demonstrators,4.453984955342546
hunger,4.443923505744822
target,4.443096952889397
step,4.437807263637933
ally,4.423679174357542
forward,4.422014403622788
alleged,4.412602542084617
respond,4.410252162425746
scene,4.404519406612916
includes,4.4011457133602185
overnight,4.395429622871801
feel,4.3937330978940805
18,4.392174029771928
tehran,4.387475936643964
draft,4.381000708106535
question,4.379807227721818
demonstrations,4.378309307244218
emergency,4.35516030859123
appeared,4.349664343773552
34,4.348546491436811
mount,4.348075917006526
retaliation,4.345484033265948
direct,4.343402376834787
24,4.343265853569958
patients,4.328839344953085
conference,4.326516461845661
ruling,4.318606556723877
nuseirat,4.3176831883201015
icj,4.309223855847332
real,4.307351511223856
returned,4.302001349920011
struck,4.299506618855833
funding,4.299404051185977
enter,4.297643764198258
solution,4.296491829094577
benny,4.291465958929536
gen,4.281104340517584
hand,4.275679002394101
longer,4.271362191757062
captives,4.266866278998399
sign,4.236273094710388
iraq,4.2336697703570865
responsibility,4.232419216466189
soon,4.231267459410983
threats,4.22515421204951
difficult,4.216527834504445
muslim,4.215706899500658
5,4.211913036606623
sent,4.201359095471839
woman,4.199431699825587
charity,4.196672771048322
25,4.189609321034423
strong,4.189287782729994
game,4.188776463434325
village,4.181594914739186
russia,4.180221463462739
organisation,4.180006354463642
refugees,4.179604927102177
car,4.170319001467942
shelter,4.1656720675079795
music,4.159380615417553
mass,4.151790455390349
antony,4.141005423555283
great,4.136824946406476
threatened,4.133376303166553
often,4.124668925393319
14,4.122102267576938
front,4.121214561552219
friends,4.11883663191364
wants,4.117190545288356
believed,4.106508854756673
caused,4.1036380773639145
zone,4.097843367493791
opened,4.097063657963648
capital,4.090210532751487
entire,4.089368874891599
complex,4.0877417262436735
buildings,4.084763240811815
points,4.084743697905485
centre,4.083802443191427
third,4.083210913727159
remaining,4.0785366774357055
freedom,4.078112372800964
secure,4.07560040672567
congress,4.075252917067632
mohammed,4.070858325534008
late,4.069390048463201
reached,4.066475591850034
8,4.0626485644957935
critical,4.06200753433292
universities,4.059166528602299
invasion,4.0541771803664695
coast,4.051701371166961
shared,4.04752423742668
stated,4.039458255801636
words,4.035376670998737
2023,4.032587281412139
pij,4.031573449785063
decided,4.03135094892403
11,4.027754798797665
tens,4.026832994610409
criticism,4.024865970905748
total,4.0242160644477964
arrived,4.022944332343108
hands,4.022664437221445
9,4.019775913411147
gazan,4.018076454760846
announcement,4.017290537516978
services,4.017080587545879
golan,4.008735329651418
appears,3.999689227335996
yoav,3.999002303805766
reuters,3.9944232309109076
sources,3.987684203011177
norway,3.98204189294309
planned,3.9817879322075487
posted,3.9796874967150813
solidarity,3.978729847482488
look,3.97457707135641
unprecedented,3.972356877676173
tunnels,3.9650928732648945
lapid,3.960389073730679
meet,3.9503002032358143
try,3.94883674091524
attempt,3.945235206655106
massacre,3.9406209896602955
smotrich,3.936235330878299
discuss,3.9360591370805516
steps,3.9358769715789266
balah,3.935257314022454
mediators,3.9319524076445704
child,3.924989840517652
responsible,3.924035554520022
focus,3.9238554068175397
alive,3.913252742134935
sites,3.9123740135059686
leaving,3.9044982485610142
base,3.902994593717888
settler,3.896545654878759
network,3.8950658063301877
nuclear,3.892985728102658
fuel,3.8906246791679235
everyone,3.8810306907459857
hard,3.878978335065362
provided,3.8748902826468865
enough,3.872282419214548
letter,3.8711084983477617
arabic,3.8656471051806127
radio,3.8585231781524167
ultra,3.8558843457095358
launch,3.848645716190715
society,3.845409863510228
com,3.8412680441459885
june,3.8407776159943134
light,3.840291606512474
nothing,3.8378250193505985
statements,3.8364169331304305
relations,3.8360590590766397
command,3.8319916172814166
weekend,3.830792975206507
thing,3.827954644352511
done,3.825047002715352
kitchen,3.8234822848955043
comment,3.8219821499635493
person,3.821193000436795
round,3.818145548305903
followed,3.8174696509539277
january,3.8157615276102
orthodox,3.813767287437386
responded,3.8135680918513626
considered,3.812917585348541
issues,3.8116481343383906
activists,3.805546346769758
instagram,3.805397148023388
planning,3.801125100764716
haniyeh,3.8009731994522107
deir,3.797911321931909
identified,3.793193952070286
running,3.7905666872417214
route,3.7875607640595286
facebook,3.781210804775823
ever,3.7792103419864826
conduct,3.777607531166598
economic,3.77603942279111
result,3.774944492093965
45,3.774372992202374
moved,3.7740116347915214
fact,3.7687886036811094
anything,3.761090125352874
flags,3.758188577888238
50,3.7545539484066883
destroy,3.7526928693022747
entry,3.743538069389425
avoid,3.74108455851722
harm,3.7401085314502507
denied,3.7377432338638275
22,3.7376667740006093
global,3.7361401577184825
approved,3.7336020335448272
mahmoud,3.7279394044995047
means,3.7210131882717
cost,3.718766078359686
understand,3.717565046702621
agree,3.715301302463112
scotland,3.7132631310797417
americans,3.7127270230555567
eastern,3.7118307862335786
instead,3.7090030741344586
read,3.7063623588366172
jabalia,3.7005888976842813
35,3.7003598394351407
stage,3.6993647757169725
france,3.6981198148459824
aimed,3.6976679093091795
regarding,3.6974395601351366
heart,3.692081476992024
programme,3.6884543992143586
increased,3.684359955863148
tried,3.6835750603862576
let,3.681793154316189
ties,3.677494032053802
gazans,3.6767629353524995
treatment,3.668596326226997
hagari,3.6681016071535963
field,3.667829129989984
33,3.667680575799669
combat,3.661200694256756
seized,3.65839182164079
6,3.654861815434383
kidnapped,3.6542627168598765
various,3.6526305739796623
price,3.6471627173745693
equipment,3.6437640974445555
sought,3.637961947370695
term,3.637744602270342
got,3.6376914747679057
repeatedly,3.6346659172087703
annual,3.6269676115883027
253,3.6244666382112403
agencies,3.6241412857908126
similar,3.6230057642911166
accept,3.616424037593672
airport,3.6134275751848803
kirby,3.6129191455203387
rising,3.6109511918178314
deliveries,3.6106486179062944
either,3.6055323355172506
less,3.6048477529424687
lack,3.6026069813137447
created,3.600868817721816
turned,3.598666522858124
previous,3.5974574818182545
shows,3.5914075242079626
ordered,3.590535338666075
gathered,3.584312471487835
failed,3.5816281785453437
gave,3.579857855821415
getting,3.575358401147289
suspects,3.5720077545395075
complete,3.5709996957834114
play,3.5695166271216165
publicly,3.5682637428602733
rather,3.5669817974431837
care,3.566351227247791
questions,3.5610502149158827
alongside,3.551992991794614
present,3.550934707244801
raised,3.550295622036005
violent,3.548112816283738
via,3.544272982123239
mosque,3.5399499915845314
zionist,3.5368134558610675
details,3.526205255598014
thought,3.5239220506341384
deep,3.518869815879152
democratic,3.5167470891679193
tents,3.512639572350978
largest,3.5125791958940096
mark,3.510040089005542
300,3.5095661718861217
lot,3.5069871317047197
withdrawal,3.502572508114068
list,3.5014662507855467
saudi,3.497147980286866
comments,3.4943560885118004
eurovision,3.493753351307443
arabs,3.489064145712561
500,3.4880511549618114
turkey,3.4862322001049852
passed,3.478080300767521
31,3.47428363310029
unity,3.4700011837304516
bombardment,3.467510429342976
intense,3.462232417614625
tanks,3.4614081015933817
allegations,3.46086681419331
build,3.4580531933688006
cases,3.456775433514204
eu,3.456182527477032
phase,3.4554020946828925
relief,3.452390268991934
better,3.451503946797943
impact,3.45003711139608
flag,3.4464665283354026
showing,3.4464112778275307
holy,3.439196776715603
shalom,3.4383242059670986
sheikh,3.436291477312005
religious,3.4359017673603183
companies,3.4354511358702204
concern,3.434666251878292
warnings,3.4281704733937257
voice,3.425421688130923
faced,3.420844635043538
source,3.4199857236455466
survivors,3.41986907196636
cut,3.4189445077837326
19,3.4170257663716654
guterres,3.416844000340184
speak,3.4158314164632757
quickly,3.410037069526469
tank,3.4073072015429497
fear,3.406785834120725
prison,3.4022806211598957
noted,3.4018392707339715
hostilities,3.401130334432574
short,3.399719270067934
join,3.398874613901096
militants,3.395823804669507
21,3.3949252243127246
pass,3.394100015820515
brother,3.392392597273606
name,3.3912025919464592
dangerous,3.3907200657003354
streets,3.387895961741995
level,3.387381634228011
claim,3.3836574268249904
whole,3.3820657502954554
win,3.3810251198247085
conducted,3.3736573942759382
territories,3.3697223369260514
potential,3.3688874089473533
activity,3.3658582517372087
necessary,3.3656685424390376
parents,3.3600702735890855
kerem,3.3536100047150925
cities,3.35277757849985
holding,3.3502736536107047
establishment,3.349587223690409
enemy,3.34740415246444
el,3.3441884853759754
forced,3.343963497278396
helped,3.343662502859708
violations,3.339902922445356
harris,3.3365378118556057
cameron,3.336109853928516
reporters,3.333588314901577
achieve,3.333045074039307
injuries,3.3328399367296413
waiting,3.3327331446028254
facilities,3.3298051859502746
statehood,3.325109505749627
insisted,3.324912285547045
activities,3.323771309641226
december,3.32055328006656
yemen,3.3178327233458607
experience,3.315707311464161
carry,3.3146699885356723
demand,3.314273736654119
street,3.3134969959805396
parliament,3.3109342311911405
lorries,3.310194665129882
demanding,3.2980152011925523
de,3.295866897461958
tunnel,3.295361627339935
terms,3.293233123182735
moving,3.2835596746330893
built,3.283197437895246
images,3.2830843348309933
schools,3.277787907875237
organizations,3.277720469815929
recognise,3.273276744805146
recognition,3.2695329832370112
consequences,3.2678073597499524
status,3.2658736402541666
period,3.258854889056746
governing,3.255054067329629
goal,3.251386559685044
cross,3.250986770757228
grave,3.2506653758044606
decisions,3.2482870827387904
delivery,3.2463910172581847
commitment,3.2427847016030436
directly,3.2409085330571687
cairo,3.2296258423732405
course,3.2279963521328807
starvation,3.2265313519381533
kibbutz,3.2199026688050862
possibility,3.2183379259694656
anyone,3.21512217863251
incidents,3.215040108179915
bet,3.212038273666528
rule,3.2101244650279006
february,3.21003407684869
worked,3.209526034561297
seeking,3.2069454014773053
weapon,3.2060692685468473
units,3.2047130931613936
proposed,3.2042095978890623
positions,3.20338689411617
multiple,3.202677420048355
supreme,3.2009211899796997
sinwar,3.2006642112909476
huge,3.1896802153849393
aircraft,3.189565338118659
nine,3.1874275856061525
largely,3.185822841174545
respect,3.18489994718367
vowed,3.177859812648426
mohammad,3.1713224255031567
america,3.1674368145818605
deputy,3.165363546297521
increasingly,3.164217136566979
toll,3.1641830972658336
relationship,3.1578115576527375
ministers,3.1570238866997413
delegation,3.1557313140191434
deliver,3.155151862128074
damaged,3.1550274626619577
presence,3.1544870903481166
crime,3.1539603488657657
2022,3.150155444772796
big,3.1496641666351133
love,3.1495730750355375
suspended,3.14487806976645
trade,3.1433185908643653
videos,3.141904310105075
firing,3.140523284273889
afternoon,3.139023704130925
amount,3.135637132704051
joined,3.133070099334906
soldier,3.1308001552562805
c,3.1305006670032274
captivity,3.128482790246044
minutes,3.1282776469391576
joint,3.12780742988328
demonstration,3.1267794917090166
located,3.1221378123611365
gone,3.1126494949188865
pause,3.1086982780259036
innocent,3.1071409628973576
decades,3.1065798615719507
green,3.1054736642963827
kind,3.101433953264472
self,3.100593092818749
condition,3.1000565029809706
daniel,3.0967952035871003
lord,3.0967187666418177
became,3.090149437500888
china,3.0888333557847063
felt,3.088226716595294
museum,3.0876727800798025
irgc,3.087415205517681
money,3.086875385989884
labour,3.086418497039082
particularly,3.0851493201154288
limited,3.084025736047538
believes,3.0802808989493586
severe,3.0792283331651054
california,3.074336233402166
isfahan,3.0731319890686684
voted,3.072415933501341
