Source File,TF-IDF Vector Index
clean_A-J.xlsx,227
clean_A-J.xlsx,228
clean_A-J.xlsx,229
clean_A-J.xlsx,230
clean_A-J.xlsx,231
clean_A-J.xlsx,232
clean_A-J.xlsx,233
clean_A-J.xlsx,234
clean_A-J.xlsx,235
clean_A-J.xlsx,236
clean_A-J.xlsx,237
clean_A-J.xlsx,238
clean_A-J.xlsx,239
clean_A-J.xlsx,240
clean_A-J.xlsx,241
clean_A-J.xlsx,242
clean_A-J.xlsx,243
clean_A-J.xlsx,244
clean_A-J.xlsx,245
clean_A-J.xlsx,246
clean_A-J.xlsx,247
clean_A-J.xlsx,248
clean_A-J.xlsx,249
clean_A-J.xlsx,250
clean_A-J.xlsx,251
clean_A-J.xlsx,252
clean_A-J.xlsx,253
clean_A-J.xlsx,254
clean_A-J.xlsx,255
clean_A-J.xlsx,256
clean_A-J.xlsx,257
clean_A-J.xlsx,258
clean_A-J.xlsx,259
clean_A-J.xlsx,260
clean_A-J.xlsx,261
clean_A-J.xlsx,262
clean_A-J.xlsx,263
clean_A-J.xlsx,264
clean_A-J.xlsx,265
clean_A-J.xlsx,266
clean_A-J.xlsx,267
clean_A-J.xlsx,268
clean_A-J.xlsx,269
clean_A-J.xlsx,270
clean_A-J.xlsx,271
clean_A-J.xlsx,272
clean_A-J.xlsx,273
clean_A-J.xlsx,274
clean_A-J.xlsx,275
clean_A-J.xlsx,276
clean_A-J.xlsx,277
clean_A-J.xlsx,278
clean_A-J.xlsx,279
clean_A-J.xlsx,280
clean_A-J.xlsx,281
clean_A-J.xlsx,282
clean_A-J.xlsx,283
clean_A-J.xlsx,284
clean_A-J.xlsx,285
clean_A-J.xlsx,286
clean_A-J.xlsx,287
clean_A-J.xlsx,288
clean_A-J.xlsx,289
clean_A-J.xlsx,290
clean_A-J.xlsx,291
clean_A-J.xlsx,292
clean_A-J.xlsx,293
clean_A-J.xlsx,294
clean_A-J.xlsx,295
clean_A-J.xlsx,296
clean_A-J.xlsx,297
clean_A-J.xlsx,298
clean_A-J.xlsx,299
clean_A-J.xlsx,300
clean_A-J.xlsx,301
clean_A-J.xlsx,302
clean_A-J.xlsx,303
clean_A-J.xlsx,304
clean_A-J.xlsx,305
clean_A-J.xlsx,306
clean_A-J.xlsx,307
clean_A-J.xlsx,308
clean_A-J.xlsx,309
clean_A-J.xlsx,310
